"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CCEXBUS","201103","0.001498","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201104","0.001036","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201105","0.001687","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201106","0.002961","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201107","0.002869","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201108","0.000982","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201109","0.002633","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201110","0.002085","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201111","0.004087","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201112","0.001231","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201113","0.024058","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201201","0.000965","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201202","0.001716","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201203","0.001578","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201204","0.00103","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201205","0.00304","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201206","0.000968","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201207","0.001406","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201208","0.000839","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201209","0.00297","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201210","0.00393","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201211","0.004036","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201212","0.001683","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201213","0.024162","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201301","0.000602","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201302","0.000709","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201303","0.002837","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201304","0.001634","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201305","0.000383","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201306","0.00325","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201307","0.001986","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201308","0.002314","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201309","0.000982","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201310","0.001207","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201311","0.002822","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201312","0.002107","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201313","0.020833","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201401","0.000846","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201402","0.001586","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201403","0.000631","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201404","0.00119","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201405","0.001889","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201406","0.001678","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201407","0.002132","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201408","0.003004","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201409","0.002705","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201410","0.002482","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201411","0.002182","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201412","0.003137","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201413","0.023461","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201501","0.002088","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201502","0.001266","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201503","0.000679","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201504","0.001984","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201505","0.002535","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201506","0.002981","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201507","0.001008","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201508","0.001246","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201509","0.001526","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201510","0.001689","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201511","0.00243","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201512","0.001819","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201513","0.021251","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201601","0.000977","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201602","0.000306","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201603","0.000514","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201604","0.001187","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201605","0.001293","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201606","0.001719","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201607","0.001336","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201608","0.002573","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201609","0.003316","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201610","0.004458","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201611","0.004841","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201612","0.002288","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201613","0.024808","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201701","0.003231","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201702","0.001216","2","Coal Coke Exports","Quadrillion Btu"
"CCEXBUS","201703","0.001545","2","Coal Coke Exports","Quadrillion Btu"
"NGEXBUS","194913","0.020756","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195013","0.026627","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195113","0.025009","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195213","0.028417","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195313","0.029313","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195413","0.029731","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195513","0.032115","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195613","0.037222","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195713","0.043113","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195813","0.040074","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","195913","0.019057","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196013","0.011729","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196113","0.011123","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196213","0.016367","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196313","0.017483","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196413","0.02023","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196513","0.026968","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196613","0.025452","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196713","0.084226","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196813","0.096651","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","196913","0.052894","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197013","0.071977","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197113","0.082699","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197213","0.080119","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197301","0.005941","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197302","0.006219","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197303","0.004113","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197304","0.008201","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197305","0.008942","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197306","0.004226","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197307","0.005876","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197308","0.008927","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197309","0.00655","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197310","0.005598","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197311","0.005673","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197312","0.008676","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197313","0.078944","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197401","0.005752","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197402","0.006044","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197403","0.006783","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197404","0.006373","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197405","0.005569","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197406","0.007732","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197407","0.008201","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197408","0.005417","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197409","0.006499","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197410","0.005417","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197411","0.007152","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197412","0.007078","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197413","0.078017","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197501","0.004014","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197502","0.00708","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197503","0.006352","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197504","0.005896","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197505","0.006771","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197506","0.003675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197507","0.008204","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197508","0.006376","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197509","0.006122","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197510","0.00607","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197511","0.005275","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197512","0.007856","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197513","0.073692","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197601","0.005392","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197602","0.005406","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197603","0.006085","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197604","0.005714","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197605","0.004725","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197606","0.004816","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197607","0.006075","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197608","0.00565","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197609","0.006625","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197610","0.004933","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197611","0.00523","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197612","0.0049","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197613","0.065551","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197701","0.004848","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197702","0.004633","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197703","0.004345","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197704","0.003229","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197705","0.003199","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197706","0.00466","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197707","0.007108","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197708","0.005208","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197709","0.004681","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197710","0.004682","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197711","0.004797","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197712","0.00496","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197713","0.056349","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197801","0.00507","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197802","0.004972","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197803","0.004837","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197804","0.003223","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197805","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197806","0.004652","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197807","0.004676","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197808","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197809","0.006176","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197810","0.003278","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197811","0.00335","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197812","0.003631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197813","0.053215","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197901","0.006674","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197902","0.004962","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197903","0.004851","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197904","0.004724","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197905","0.004713","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197906","0.00467","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197907","0.006154","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197908","0.004688","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197909","0.004705","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197910","0.003221","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197911","0.003439","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197912","0.003594","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","197913","0.056397","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198001","0.006528","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198002","0.00492","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198003","0.004861","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198004","0.003287","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198005","0.003185","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198006","0.003188","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198007","0.002619","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198008","0.002632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198009","0.005117","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198010","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198011","0.003546","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198012","0.004881","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198013","0.049365","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198101","0.005528","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198102","0.004748","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198103","0.005379","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198104","0.004589","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198105","0.003563","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198106","0.005007","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198107","0.005395","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198108","0.00503","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198109","0.00584","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198110","0.005164","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198111","0.005197","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198112","0.004589","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198113","0.060025","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198201","0.003208","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198202","0.004613","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198203","0.00465","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198204","0.001632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198205","0.003108","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198206","0.006047","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198207","0.00459","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198208","0.006049","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198209","0.004565","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198210","0.00458","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198211","0.00463","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198212","0.004625","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198213","0.052297","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198301","0.004636","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198302","0.004618","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198303","0.004631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198304","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198305","0.004629","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198306","0.003106","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198307","0.004593","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198308","0.006091","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198309","0.004527","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198310","0.004493","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198311","0.004613","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198312","0.004643","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198313","0.055185","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198401","0.004631","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198402","0.004603","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198403","0.006058","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198404","0.004584","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198405","0.004605","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198406","0.003077","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198407","0.004587","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198408","0.004619","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198409","0.004594","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198410","0.00463","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198411","0.004624","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198412","0.004688","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198413","0.055301","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198501","0.004719","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198502","0.004658","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198503","0.006132","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198504","0.004675","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198505","0.00166","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198506","0.004628","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198507","0.00612","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198508","0.004635","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198509","0.004612","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198510","0.00464","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198511","0.004702","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198512","0.004695","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198513","0.055876","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198601","0.004711","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198602","0.003199","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198603","0.00534","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198604","0.005873","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198605","0.003041","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198606","0.006028","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198607","0.005695","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198608","0.006174","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198609","0.00459","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198610","0.005497","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198611","0.006033","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198612","0.005581","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198613","0.061762","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198701","0.005175","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198702","0.003469","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198703","0.00467","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198704","0.003187","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198705","0.003154","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198706","0.00462","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198707","0.004607","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198708","0.004607","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198709","0.004604","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198710","0.005291","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198711","0.006503","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198712","0.004726","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198713","0.054614","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198801","0.004851","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198802","0.004734","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198803","0.00633","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198804","0.006468","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198805","0.003845","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198806","0.008622","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198807","0.00498","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198808","0.006117","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198809","0.007316","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198810","0.005596","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198811","0.006893","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198812","0.009213","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198813","0.074963","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198901","0.006849","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198902","0.00739","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198903","0.011338","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198904","0.011349","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198905","0.008182","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198906","0.009113","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198907","0.008846","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198908","0.009322","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198909","0.009169","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198910","0.010651","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198911","0.008059","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198912","0.008632","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","198913","0.108902","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199001","0.01394","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199002","0.007778","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199003","0.011537","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199004","0.006266","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199005","0.006013","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199006","0.006321","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199007","0.004651","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199008","0.004617","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199009","0.006715","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199010","0.006388","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199011","0.006003","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199012","0.006875","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199013","0.087105","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199101","0.009772","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199102","0.010799","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199103","0.010221","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199104","0.009238","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199105","0.007915","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199106","0.006853","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199107","0.008002","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199108","0.009736","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199109","0.010973","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199110","0.014709","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199111","0.015437","3","Natural Gas Exports","Quadrillion Btu"
"NGEXBUS","199112","0.018433","3","Natural Gas Exports","Quadrillion Btu"
